Id,Name,TaxClass,OptionBits,MainMenuLevel,SubMenuLevel,PrintingOptionBits,PrintGroup,PrivilegeGroup,SalesItemizer,DiscountItemizer,ServiceChargeItemizer,HighAmountLockout,MainLevelDefault,SubLevelDefault,CondimentOrderType,DefaultMasterGroup,CountEntry,CountDisplay,PricingCalculator,KDSOrDiningCourse,PrintClass,NextPanel,NextPage,CondimentPrefixType,KdsHighlightScheme,MaximumRefillCount,RefillDescriptor,CondimentOrderPopup,CondimentEditPopup,ServiceChargeGroup,MemberOfCondiments,RequiredCondiments,AllowedCondiments,ObjectNumber,HierarchyId,GINumber
3942,Kids Choice of Drink,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1618,448,
3930,Fried Avocado Tacos,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1606,448,
3929,Tex-Mex Breakfast Tacos,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000011000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1605,448,
3940,Kids Pancake,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1616,448,
3947,Quesadilla,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1623,448,
3926,Fajita Peppers & Onion Omelette,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1602,448,
3931,Huevos Rancheros,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1607,448,
3933,Carnitas Hash & Eggs,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1609,448,
3941,Kids Cheeseburger & Fries,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1617,448,
3944,Enchiladas,1,"000000110001000001000000011000000000010000001000000000000000000000000000000000000000000000000000	",,,"00000000	",3,0,1,1,1,0,FALSE,FALSE,,,,,,1,103,,,,,0,,,,,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000010110000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	","0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	",1620,448,
